,product_category(1),product_category(2),product_category(3),product_category(4),product_category(5),product_category(6)
55650,0,0,0,0,0,0
55651,0,0,0,0,0,0
55652,0,0,0,0,0,0
55653,4,14,13,6,0,0
55654,0,0,0,0,0,0
55655,0,0,0,0,0,0
55656,0,0,0,0,0,0
55657,1,9,65,113,0,0
55658,0,0,0,0,0,0
55659,0,0,0,0,0,0
55660,0,0,0,0,0,0
55661,8,24,23,0,0,0
55662,0,0,0,0,0,0
55663,12,30,361,377,0,0
55664,0,0,0,0,0,0
55665,2,2,47,91,0,0
55666,3,3,2,2,0,0
55667,0,0,0,0,0,0
55668,0,0,0,0,0,0
55669,1,9,65,49,0,0
55670,1,1,0,0,0,0
55671,3,16,16,0,0,0
55672,1,23,22,0,0,0
55673,4,28,175,238,0,0
55674,0,0,0,0,0,0
55675,0,0,0,0,0,0
55676,1,9,66,0,0,0
55677,5,59,107,0,0,0
55678,9,31,199,264,0,0
55679,4,42,63,73,0,0
55680,0,0,0,0,0,0
55681,6,21,0,0,0,0
55682,1,9,8,0,0,0
55683,3,3,2,2,0,0
55684,0,0,0,0,0,0
55685,2,2,1,75,20,55
55686,0,0,0,0,0,0
55687,12,30,37,65,16,0
55688,0,0,0,0,0,0
55689,0,0,0,0,0,0
55690,0,0,0,0,0,0
55691,12,30,145,0,0,0
55692,8,11,10,0,0,0
55693,10,25,45,51,12,1
55694,0,0,0,0,0,0
55695,0,0,0,0,0,0
55696,17,65,340,765,0,0
55697,3,3,2,2,0,0
55698,0,0,0,0,0,0
55699,0,0,0,0,0,0
55700,3,3,2,2,0,0
55701,5,73,149,0,0,0
55702,3,16,16,0,0,0
55703,0,0,0,0,0,0
55704,0,0,0,0,0,0
55705,3,49,98,0,0,0
55706,0,0,0,0,0,0
55707,0,0,0,0,0,0
55708,1,9,14,0,0,0
55709,3,3,2,2,0,0
55710,0,0,0,0,0,0
55711,3,12,67,54,14,0
55712,0,0,0,0,0,0
55713,0,0,0,0,0,0
55714,0,0,0,0,0,0
55715,8,11,43,0,0,0
55716,0,0,0,0,0,0
55717,3,3,2,2,0,0
55718,0,0,0,0,0,0
55719,1,1,0,0,0,0
55720,1,9,49,436,0,0
55721,0,0,0,0,0,0
55722,0,0,0,0,0,0
55723,0,0,0,0,0,0
55724,0,0,0,0,0,0
55725,11,27,100,82,0,0
55726,5,22,151,0,0,0
55727,12,30,37,65,33,22
55728,8,15,50,0,0,0
55729,0,0,0,0,0,0
55730,2,2,1,9,3,0
55731,0,0,0,0,0,0
55732,0,0,0,0,0,0
55733,9,13,161,0,0,0
55734,3,3,2,2,0,0
55735,0,0,0,0,0,0
55736,2,20,232,803,0,0
55737,0,0,0,0,0,0
55738,3,16,16,0,0,0
55739,3,3,2,2,0,0
55740,10,25,45,181,0,0
55741,0,0,0,0,0,0
55742,5,6,5,0,0,0
55743,0,0,0,0,0,0
55744,0,0,0,0,0,0
55745,0,0,0,0,0,0
55746,0,0,0,0,0,0
55747,2,20,389,0,0,0
55748,2,2,47,74,118,0
55749,0,0,0,0,0,0
55750,0,0,0,0,0,0
55751,1,1,0,0,0,0
55752,0,0,0,0,0,0
55753,1,1,0,0,0,0
55754,0,0,0,0,0,0
55755,5,53,104,0,0,0
55756,0,0,0,0,0,0
55757,0,0,0,0,0,0
55758,10,25,45,24,0,0
55759,2,2,1,306,128,0
55760,1,29,179,0,0,0
55761,15,46,392,418,0,0
55762,0,0,0,0,0,0
55763,0,0,0,0,0,0
55764,8,24,46,0,0,0
55765,0,0,0,0,0,0
55766,0,0,0,0,0,0
55767,1,9,49,31,0,0
55768,0,0,0,0,0,0
55769,0,0,0,0,0,0
55770,8,24,23,0,0,0
55771,0,0,0,0,0,0
55772,0,0,0,0,0,0
55773,12,30,37,28,148,0
55774,0,0,0,0,0,0
55775,3,12,67,80,29,0
55776,0,0,0,0,0,0
55777,8,11,135,135,0,0
55778,12,30,361,377,0,0
55779,0,0,0,0,0,0
55780,0,0,0,0,0,0
55781,0,0,0,0,0,0
55782,5,53,138,0,0,0
55783,4,42,63,239,0,0
55784,0,0,0,0,0,0
55785,9,31,54,50,0,0
55786,6,74,0,0,0,0
55787,1,1,0,0,0,0
55788,2,20,19,137,0,0
55789,0,0,0,0,0,0
55790,0,0,0,0,0,0
55791,0,0,0,0,0,0
55792,0,0,0,0,0,0
55793,4,26,246,218,0,0
55794,1,1,0,0,0,0
55795,1,9,8,0,0,0
55796,1,9,53,129,0,0
55797,8,34,41,23,0,0
55798,0,0,0,0,0,0
55799,0,0,0,0,0,0
55800,8,84,442,0,0,0
55801,0,0,0,0,0,0
55802,0,0,0,0,0,0
55803,4,42,63,73,0,0
55804,11,89,250,285,0,0
55805,0,0,0,0,0,0
55806,3,12,67,54,14,0
55807,2,2,47,302,0,0
55808,0,0,0,0,0,0
55809,2,20,19,137,0,0
55810,3,49,87,0,0,0
55811,0,0,0,0,0,0
55812,1,1,0,0,0,0
55813,3,49,127,106,38,0
55814,12,92,220,189,70,0
55815,0,0,0,0,0,0
55816,13,35,243,230,0,0
55817,0,0,0,0,0,0
55818,0,0,0,0,0,0
55819,12,30,130,138,0,0
55820,5,39,62,0,0,0
55821,0,0,0,0,0,0
55822,4,14,13,179,0,0
55823,0,0,0,0,0,0
55824,2,2,47,74,225,0
55825,1,1,0,0,0,0
55826,0,0,0,0,0,0
55827,1,9,483,645,0,0
55828,8,33,0,0,0,0
55829,0,0,0,0,0,0
55830,0,0,0,0,0,0
55831,0,0,0,0,0,0
55832,8,57,101,0,0,0
55833,0,0,0,0,0,0
55834,0,0,0,0,0,0
55835,0,0,0,0,0,0
55836,0,0,0,0,0,0
55837,3,3,2,2,0,0
55838,0,0,0,0,0,0
55839,1,9,8,0,0,0
55840,2,2,47,91,0,0
55841,0,0,0,0,0,0
55842,3,3,2,2,0,0
55843,0,0,0,0,0,0
55844,0,0,0,0,0,0
55845,0,0,0,0,0,0
55846,2,2,1,75,46,9
55847,0,0,0,0,0,0
55848,3,49,127,106,38,0
55849,0,0,0,0,0,0
55850,3,3,2,5,31,0
55851,4,38,144,237,235,0
55852,8,24,23,0,0,0
55853,0,0,0,0,0,0
55854,3,16,16,0,0,0
55855,3,8,77,0,0,0
55856,0,0,0,0,0,0
55857,0,0,0,0,0,0
55858,0,0,0,0,0,0
55859,4,42,63,162,0,0
55860,3,78,0,0,0,0
55861,0,0,0,0,0,0
55862,0,0,0,0,0,0
55863,0,0,0,0,0,0
55864,0,0,0,0,0,0
55865,0,0,0,0,0,0
55866,0,0,0,0,0,0
55867,4,14,36,489,0,0
55868,2,20,19,137,0,0
55869,0,0,0,0,0,0
55870,0,0,0,0,0,0
55871,10,25,24,53,13,0
55872,12,30,291,352,154,0
55873,0,0,0,0,0,0
55874,0,0,0,0,0,0
55875,3,3,2,2,0,0
55876,8,11,10,0,0,0
55877,4,14,38,701,0,0
55878,0,0,0,0,0,0
55879,0,0,0,0,0,0
55880,0,0,0,0,0,0
55881,0,0,0,0,0,0
55882,0,0,0,0,0,0
55883,3,18,18,7,0,0
55884,2,2,47,91,0,0
55885,7,10,0,0,0,0
55886,7,10,0,0,0,0
55887,3,12,67,54,14,0
55888,0,0,0,0,0,0
55889,0,0,0,0,0,0
55890,0,0,0,0,0,0
55891,3,3,2,2,0,0
55892,0,0,0,0,0,0
55893,0,0,0,0,0,0
55894,0,0,0,0,0,0
55895,1,1,0,0,0,0
55896,0,0,0,0,0,0
55897,0,0,0,0,0,0
55898,3,78,0,0,0,0
55899,3,3,2,2,0,0
55900,0,0,0,0,0,0
55901,0,0,0,0,0,0
55902,9,31,54,50,0,0
55903,1,9,8,0,0,0
55904,4,38,48,30,0,0
55905,2,20,19,137,0,0
55906,0,0,0,0,0,0
55907,4,14,69,435,0,0
55908,0,0,0,0,0,0
55909,0,0,0,0,0,0
55910,3,16,16,0,0,0
55911,15,46,71,0,0,0
55912,4,42,63,73,0,0
55913,4,5,72,58,0,0
55914,0,0,0,0,0,0
55915,0,0,0,0,0,0
55916,0,0,0,0,0,0
55917,4,5,401,0,0,0
55918,0,0,0,0,0,0
55919,8,15,15,0,0,0
55920,0,0,0,0,0,0
55921,0,0,0,0,0,0
55922,4,28,33,18,0,0
55923,0,0,0,0,0,0
55924,8,24,23,0,0,0
55925,4,38,48,92,0,0
55926,3,3,2,2,0,0
55927,4,5,79,61,0,0
55928,0,0,0,0,0,0
55929,0,0,0,0,0,0
55930,3,12,67,84,43,0
55931,0,0,0,0,0,0
55932,10,25,45,89,0,0
55933,1,9,49,31,0,0
55934,0,0,0,0,0,0
55935,0,0,0,0,0,0
55936,0,0,0,0,0,0
55937,0,0,0,0,0,0
55938,0,0,0,0,0,0
55939,3,8,77,0,0,0
55940,0,0,0,0,0,0
55941,0,0,0,0,0,0
55942,0,0,0,0,0,0
55943,0,0,0,0,0,0
55944,8,34,41,23,0,0
55945,3,3,2,2,0,0
55946,5,6,103,0,0,0
55947,0,0,0,0,0,0
55948,3,12,470,804,0,0
55949,1,9,73,0,0,0
55950,9,31,503,570,0,0
55951,0,0,0,0,0,0
55952,0,0,0,0,0,0
55953,14,82,178,151,385,0
55954,0,0,0,0,0,0
55955,3,3,2,2,0,0
55956,8,15,15,0,0,0
55957,4,14,13,213,81,0
55958,4,14,13,11,0,0
55959,11,66,448,0,0,0
55960,1,9,8,0,0,0
55961,3,3,2,5,1,0
55962,9,31,84,486,0,0
55963,2,2,47,27,0,0
55964,9,31,237,0,0,0
55965,9,31,84,66,0,0
55966,0,0,0,0,0,0
55967,0,0,0,0,0,0
55968,0,0,0,0,0,0
55969,9,13,155,0,0,0
55970,4,38,48,30,0,0
55971,0,0,0,0,0,0
55972,8,11,28,0,0,0
55973,0,0,0,0,0,0
55974,0,0,0,0,0,0
55975,9,31,84,66,0,0
55976,5,39,51,0,0,0
55977,2,2,9,32,0,0
55978,3,3,2,2,0,0
55979,0,0,0,0,0,0
55980,4,5,26,48,0,0
55981,8,24,23,0,0,0
55982,2,20,19,137,0,0
55983,0,0,0,0,0,0
55984,0,0,0,0,0,0
55985,10,25,45,51,12,1
55986,0,0,0,0,0,0
55987,4,48,186,0,0,0
55988,0,0,0,0,0,0
55989,4,28,33,18,0,0
55990,0,0,0,0,0,0
55991,1,9,53,38,0,0
55992,0,0,0,0,0,0
55993,0,0,0,0,0,0
55994,0,0,0,0,0,0
55995,5,53,264,0,0,0
55996,4,28,76,0,0,0
55997,0,0,0,0,0,0
55998,1,1,0,0,0,0
55999,4,14,59,41,34,0
56000,0,0,0,0,0,0
56001,0,0,0,0,0,0
56002,0,0,0,0,0,0
56003,4,14,13,176,0,0
56004,0,0,0,0,0,0
56005,5,39,62,0,0,0
56006,4,42,63,239,0,0
56007,0,0,0,0,0,0
56008,0,0,0,0,0,0
56009,0,0,0,0,0,0
56010,0,0,0,0,0,0
56011,4,14,13,63,0,0
56012,0,0,0,0,0,0
56013,0,0,0,0,0,0
56014,2,2,47,91,0,0
56015,3,18,25,412,0,0
56016,3,3,2,2,0,0
56017,8,15,15,0,0,0
56018,3,8,7,0,0,0
56019,3,3,2,2,0,0
56020,0,0,0,0,0,0
56021,0,0,0,0,0,0
56022,0,0,0,0,0,0
56023,10,25,24,314,132,21
56024,1,9,66,0,0,0
56025,1,9,66,0,0,0
56026,13,35,403,805,0,0
56027,0,0,0,0,0,0
56028,0,0,0,0,0,0
56029,0,0,0,0,0,0
56030,11,77,350,0,0,0
56031,0,0,0,0,0,0
56032,4,14,38,56,0,0
56033,3,18,18,336,0,0
56034,11,97,349,0,0,0
56035,0,0,0,0,0,0
56036,0,0,0,0,0,0
56037,5,45,68,0,0,0
56038,0,0,0,0,0,0
56039,2,2,1,9,15,0
56040,2,20,345,350,153,0
56041,0,0,0,0,0,0
56042,0,0,0,0,0,0
56043,3,18,18,26,0,0
56044,1,9,483,543,0,0
56045,1,9,8,0,0,0
56046,0,0,0,0,0,0
56047,0,0,0,0,0,0
56048,0,0,0,0,0,0
56049,1,9,8,0,0,0
56050,1,9,157,0,0,0
56051,5,6,5,0,0,0
56052,8,24,23,0,0,0
56053,3,16,32,0,0,0
56054,3,16,16,0,0,0
56055,8,24,23,0,0,0
56056,0,0,0,0,0,0
56057,4,28,33,224,0,0
56058,0,0,0,0,0,0
56059,4,42,63,239,0,0
56060,0,0,0,0,0,0
56061,12,30,37,65,73,25
56062,11,89,250,502,226,0
56063,0,0,0,0,0,0
56064,0,0,0,0,0,0
56065,0,0,0,0,0,0
56066,0,0,0,0,0,0
56067,0,0,0,0,0,0
56068,3,16,16,0,0,0
56069,0,0,0,0,0,0
56070,4,14,13,11,0,0
56071,4,14,13,112,0,0
56072,5,59,107,0,0,0
56073,0,0,0,0,0,0
56074,1,9,49,31,0,0
56075,0,0,0,0,0,0
56076,10,25,45,460,0,0
56077,4,38,48,92,0,0
56078,3,12,67,119,44,0
56079,1,17,495,0,0,0
56080,10,25,24,53,24,0
56081,0,0,0,0,0,0
56082,0,0,0,0,0,0
56083,4,38,58,40,0,0
56084,9,31,199,264,0,0
56085,4,14,13,176,0,0
56086,4,14,13,11,0,0
56087,8,36,430,0,0,0
56088,3,8,77,0,0,0
56089,8,36,44,0,0,0
56090,6,21,0,0,0,0
56091,4,42,63,73,0,0
56092,0,0,0,0,0,0
56093,0,0,0,0,0,0
56094,0,0,0,0,0,0
56095,0,0,0,0,0,0
56096,0,0,0,0,0,0
56097,0,0,0,0,0,0
56098,4,14,59,41,35,0
56099,0,0,0,0,0,0
56100,10,25,236,205,0,0
56101,8,24,23,0,0,0
56102,3,8,77,0,0,0
56103,1,9,49,31,0,0
56104,8,32,0,0,0,0
56105,10,25,45,51,58,0
56106,8,24,206,0,0,0
56107,0,0,0,0,0,0
56108,1,1,0,0,0,0
56109,3,3,2,2,0,0
56110,8,11,43,0,0,0
56111,3,3,2,2,0,0
56112,20,94,229,199,0,0
56113,0,0,0,0,0,0
56114,0,0,0,0,0,0
56115,0,0,0,0,0,0
56116,4,14,13,83,0,0
56117,0,0,0,0,0,0
56118,0,0,0,0,0,0
56119,0,0,0,0,0,0
56120,0,0,0,0,0,0
56121,12,30,37,65,68,0
56122,1,1,0,0,0,0
56123,4,14,59,41,34,0
56124,8,15,117,0,0,0
56125,4,42,63,162,0,0
56126,0,0,0,0,0,0
56127,9,31,514,0,0,0
56128,0,0,0,0,0,0
56129,1,9,53,38,0,0
56130,1,9,14,0,0,0
56131,0,0,0,0,0,0
56132,9,31,84,66,0,0
56133,3,3,2,2,0,0
56134,0,0,0,0,0,0
56135,0,0,0,0,0,0
56136,0,0,0,0,0,0
56137,1,9,66,0,0,0
56138,4,5,79,61,0,0
56139,0,0,0,0,0,0
56140,3,3,2,2,0,0
56141,0,0,0,0,0,0
56142,3,3,2,2,0,0
56143,1,9,157,0,0,0
56144,4,26,29,16,10,0
56145,3,8,77,0,0,0
56146,0,0,0,0,0,0
56147,0,0,0,0,0,0
56148,0,0,0,0,0,0
56149,0,0,0,0,0,0
56150,2,20,19,137,0,0
56151,8,15,15,0,0,0
56152,0,0,0,0,0,0
56153,8,11,647,0,0,0
56154,1,9,53,118,0,0
56155,0,0,0,0,0,0
56156,9,31,237,0,0,0
56157,9,31,54,50,0,0
56158,5,22,21,0,0,0
56159,0,0,0,0,0,0
56160,4,5,27,0,0,0
56161,17,55,218,280,119,0
56162,1,9,8,0,0,0
56163,0,0,0,0,0,0
56164,10,25,45,33,0,0
56165,1,9,65,113,0,0
56166,0,0,0,0,0,0
56167,0,0,0,0,0,0
56168,0,0,0,0,0,0
56169,0,0,0,0,0,0
56170,3,18,18,26,0,0
56171,11,27,183,0,0,0
56172,4,5,133,115,0,0
56173,10,25,45,460,0,0
56174,5,59,107,0,0,0
56175,0,0,0,0,0,0
56176,1,1,0,0,0,0
56177,1,69,280,0,0,0
56178,0,0,0,0,0,0
56179,1,1,0,0,0,0
56180,0,0,0,0,0,0
56181,1,9,49,31,0,0
56182,5,39,62,0,0,0
56183,12,30,130,208,0,0
56184,2,2,47,74,122,0
56185,0,0,0,0,0,0
56186,0,0,0,0,0,0
56187,2,2,1,9,3,0
56188,1,9,8,0,0,0
56189,0,0,0,0,0,0
56190,4,75,580,0,0,0
56191,0,0,0,0,0,0
56192,10,25,45,51,12,1
56193,4,28,33,123,0,0
56194,0,0,0,0,0,0
56195,0,0,0,0,0,0
56196,0,0,0,0,0,0
56197,0,0,0,0,0,0
56198,0,0,0,0,0,0
56199,0,0,0,0,0,0
56200,3,18,18,26,0,0
56201,2,2,1,15,17,0
56202,0,0,0,0,0,0
56203,0,0,0,0,0,0
56204,1,9,14,0,0,0
56205,19,71,146,806,0,0
56206,4,47,404,0,0,0
56207,8,24,23,0,0,0
56208,2,2,1,9,3,0
56209,4,47,110,0,0,0
56210,0,0,0,0,0,0
56211,6,74,0,0,0,0
56212,0,0,0,0,0,0
56213,6,21,0,0,0,0
56214,11,110,343,0,0,0
56215,3,18,18,7,0,0
56216,4,4,3,0,0,0
56217,0,0,0,0,0,0
56218,0,0,0,0,0,0
56219,0,0,0,0,0,0
56220,0,0,0,0,0,0
56221,8,24,23,0,0,0
56222,0,0,0,0,0,0
56223,0,0,0,0,0,0
56224,1,1,0,0,0,0
56225,0,0,0,0,0,0
56226,11,27,348,356,0,0
56227,0,0,0,0,0,0
56228,11,27,100,82,0,0
56229,4,14,13,25,0,0
56230,8,24,46,0,0,0
56231,3,3,2,5,1,0
56232,0,0,0,0,0,0
56233,0,0,0,0,0,0
56234,0,0,0,0,0,0
56235,0,0,0,0,0,0
56236,0,0,0,0,0,0
56237,4,28,175,244,194,0
56238,0,0,0,0,0,0
56239,0,0,0,0,0,0
56240,12,30,145,0,0,0
56241,10,25,45,43,0,0
56242,4,38,48,212,0,0
56243,1,9,73,0,0,0
56244,0,0,0,0,0,0
56245,8,84,187,0,0,0
56246,13,35,243,230,0,0
56247,0,0,0,0,0,0
56248,0,0,0,0,0,0
56249,0,0,0,0,0,0
56250,2,2,1,15,133,0
56251,1,9,14,0,0,0
56252,4,103,290,0,0,0
56253,0,0,0,0,0,0
56254,3,8,7,0,0,0
56255,2,2,1,9,3,0
56256,5,6,103,0,0,0
56257,0,0,0,0,0,0
56258,8,63,123,0,0,0
56259,3,3,2,2,0,0
56260,8,15,15,0,0,0
56261,0,0,0,0,0,0
56262,0,0,0,0,0,0
56263,3,3,2,2,0,0
56264,4,5,26,48,0,0
56265,0,0,0,0,0,0
56266,0,0,0,0,0,0
56267,15,46,485,0,0,0
56268,12,30,291,381,276,0
56269,0,0,0,0,0,0
56270,8,24,23,0,0,0
56271,4,28,181,0,0,0
56272,3,12,11,4,0,0
56273,0,0,0,0,0,0
56274,0,0,0,0,0,0
56275,1,17,169,0,0,0
56276,4,42,63,73,0,0
56277,8,24,46,0,0,0
56278,0,0,0,0,0,0
56279,8,37,0,0,0,0
56280,0,0,0,0,0,0
56281,1,17,169,0,0,0
56282,0,0,0,0,0,0
56283,4,5,72,126,0,0
56284,16,51,0,0,0,0
56285,0,0,0,0,0,0
56286,3,3,2,2,0,0
56287,0,0,0,0,0,0
56288,10,25,45,51,12,1
56289,8,11,28,0,0,0
56290,0,0,0,0,0,0
56291,2,20,232,203,0,0
56292,0,0,0,0,0,0
56293,0,0,0,0,0,0
56294,13,115,638,0,0,0
56295,2,2,47,91,0,0
56296,0,0,0,0,0,0
56297,8,34,227,0,0,0
56298,2,20,19,137,0,0
56299,8,15,15,0,0,0
56300,0,0,0,0,0,0
56301,9,13,155,0,0,0
56302,2,2,1,9,169,0
56303,14,82,178,151,55,7
56304,1,9,532,628,0,0
56305,2,2,1,75,20,51
56306,8,24,228,0,0,0
56307,3,3,2,2,0,0
56308,0,0,0,0,0,0
56309,1,9,49,31,0,0
56310,0,0,0,0,0,0
56311,0,0,0,0,0,0
56312,0,0,0,0,0,0
56313,0,0,0,0,0,0
56314,3,8,7,0,0,0
56315,0,0,0,0,0,0
56316,6,21,0,0,0,0
56317,8,11,43,0,0,0
56318,1,9,30,0,0,0
56319,3,3,2,2,0,0
56320,0,0,0,0,0,0
56321,0,0,0,0,0,0
56322,9,13,155,0,0,0
56323,5,59,107,0,0,0
56324,2,2,1,9,3,0
56325,0,0,0,0,0,0
56326,12,30,37,96,0,0
56327,0,0,0,0,0,0
56328,0,0,0,0,0,0
56329,0,0,0,0,0,0
56330,3,0,0,0,0,0
56331,1,1,0,0,0,0
56332,8,24,23,0,0,0
56333,2,2,47,91,0,0
56334,0,0,0,0,0,0
56335,0,0,0,0,0,0
56336,0,0,0,0,0,0
56337,0,0,0,0,0,0
56338,2,20,142,357,0,0
56339,0,0,0,0,0,0
56340,0,0,0,0,0,0
56341,2,2,47,366,0,0
56342,0,0,0,0,0,0
56343,14,41,60,44,0,0
56344,0,0,0,0,0,0
56345,0,0,0,0,0,0
56346,0,0,0,0,0,0
56347,3,3,2,2,0,0
56348,0,0,0,0,0,0
56349,1,1,0,0,0,0
56350,11,27,100,82,0,0
56351,1,9,66,0,0,0
56352,0,0,0,0,0,0
56353,5,6,5,0,0,0
56354,0,0,0,0,0,0
56355,3,3,2,2,0,0
56356,0,0,0,0,0,0
56357,4,14,13,79,0,0
56358,0,0,0,0,0,0
56359,0,0,0,0,0,0
56360,2,2,47,91,0,0
56361,1,9,14,0,0,0
56362,3,16,111,200,77,0
56363,0,0,0,0,0,0
56364,4,5,492,0,0,0
56365,2,20,19,137,0,0
56366,0,0,0,0,0,0
56367,9,31,352,364,0,0
56368,0,0,0,0,0,0
56369,0,0,0,0,0,0
56370,3,3,2,2,0,0
56371,0,0,0,0,0,0
56372,0,0,0,0,0,0
56373,0,0,0,0,0,0
56374,0,0,0,0,0,0
56375,0,0,0,0,0,0
56376,0,0,0,0,0,0
56377,0,0,0,0,0,0
56378,4,14,13,52,0,0
56379,0,0,0,0,0,0
56380,0,0,0,0,0,0
56381,0,0,0,0,0,0
56382,0,0,0,0,0,0
56383,3,8,77,0,0,0
56384,3,8,57,0,0,0
56385,0,0,0,0,0,0
56386,3,12,67,132,0,0
56387,1,1,0,0,0,0
56388,0,0,0,0,0,0
56389,0,0,0,0,0,0
56390,3,18,18,400,0,0
56391,3,3,2,5,31,0
56392,3,3,2,2,0,0
56393,8,84,187,0,0,0
56394,0,0,0,0,0,0
56395,0,0,0,0,0,0
56396,0,0,0,0,0,0
56397,3,12,67,580,0,0
56398,2,2,1,15,5,0
56399,0,0,0,0,0,0
56400,0,0,0,0,0,0
56401,0,0,0,0,0,0
56402,4,14,116,247,0,0
56403,3,3,2,2,0,0
56404,0,0,0,0,0,0
56405,3,12,78,60,0,0
56406,0,0,0,0,0,0
56407,0,0,0,0,0,0
56408,1,9,185,493,220,0
56409,0,0,0,0,0,0
56410,0,0,0,0,0,0
56411,1,17,143,0,0,0
56412,4,14,13,11,0,0
56413,4,14,13,63,0,0
56414,0,0,0,0,0,0
56415,0,0,0,0,0,0
56416,3,3,2,2,0,0
56417,1,9,66,0,0,0
56418,1,9,14,0,0,0
56419,0,0,0,0,0,0
56420,3,3,2,5,39,0
56421,8,24,23,0,0,0
56422,3,16,111,200,77,0
56423,0,0,0,0,0,0
56424,0,0,0,0,0,0
56425,0,0,0,0,0,0
56426,0,0,0,0,0,0
56427,0,0,0,0,0,0
56428,8,84,187,0,0,0
56429,0,0,0,0,0,0
56430,0,0,0,0,0,0
56431,11,89,250,285,0,0
56432,5,6,5,0,0,0
56433,0,0,0,0,0,0
56434,0,0,0,0,0,0
56435,1,1,0,0,0,0
56436,0,0,0,0,0,0
56437,7,98,0,0,0,0
56438,0,0,0,0,0,0
56439,0,0,0,0,0,0
56440,2,2,9,3,0,0
56441,8,24,46,0,0,0
56442,0,0,0,0,0,0
56443,10,25,45,51,12,1
56444,3,49,127,106,38,0
56445,2,2,20,0,0,0
56446,12,30,145,0,0,0
56447,10,25,45,43,0,0
56448,0,0,0,0,0,0
56449,0,0,0,0,0,0
56450,0,0,0,0,0,0
56451,2,20,426,0,0,0
56452,0,0,0,0,0,0
56453,0,0,0,0,0,0
56454,8,50,91,0,0,0
56455,5,91,575,0,0,0
56456,0,0,0,0,0,0
56457,13,35,56,39,0,0
56458,19,99,421,0,0,0
56459,0,0,0,0,0,0
56460,17,65,224,195,0,0
56461,0,0,0,0,0,0
56462,2,2,1,75,170,41
56463,1,9,8,0,0,0
56464,8,50,277,0,0,0
56465,0,0,0,0,0,0
56466,0,0,0,0,0,0
56467,0,0,0,0,0,0
56468,0,0,0,0,0,0
56469,0,0,0,0,0,0
56470,3,3,2,2,0,0
56471,1,9,66,0,0,0
56472,0,0,0,0,0,0
56473,3,3,2,2,0,0
56474,5,6,103,0,0,0
56475,0,0,0,0,0,0
56476,8,84,187,0,0,0
56477,0,0,0,0,0,0
56478,1,29,179,0,0,0
56479,3,8,77,0,0,0
56480,0,0,0,0,0,0
56481,1,1,0,0,0,0
56482,0,0,0,0,0,0
56483,0,0,0,0,0,0
56484,0,0,0,0,0,0
56485,12,30,37,20,48,0
56486,1,1,0,0,0,0
56487,0,0,0,0,0,0
56488,0,0,0,0,0,0
56489,0,0,0,0,0,0
56490,1,9,8,0,0,0
56491,4,42,63,73,0,0
56492,0,0,0,0,0,0
56493,5,22,21,0,0,0
56494,0,0,0,0,0,0
56495,4,14,13,213,97,0
56496,12,30,37,65,73,25
56497,0,0,0,0,0,0
56498,3,3,2,2,0,0
56499,3,3,2,2,0,0
56500,0,0,0,0,0,0
56501,0,0,0,0,0,0
56502,0,0,0,0,0,0
56503,0,0,0,0,0,0
56504,4,14,13,11,0,0
56505,0,0,0,0,0,0
56506,3,3,2,2,0,0
56507,10,25,45,88,0,0
56508,6,74,0,0,0,0
56509,0,0,0,0,0,0
56510,11,27,554,0,0,0
56511,0,0,0,0,0,0
56512,4,14,13,83,0,0
56513,3,3,2,2,0,0
56514,1,1,0,0,0,0
56515,12,92,325,517,0,0
56516,3,8,7,0,0,0
56517,0,0,0,0,0,0
56518,3,18,18,26,0,0
56519,4,14,13,46,0,0
56520,0,0,0,0,0,0
56521,5,40,52,34,0,0
56522,0,0,0,0,0,0
56523,0,0,0,0,0,0
56524,3,3,2,5,39,0
56525,0,0,0,0,0,0
56526,0,0,0,0,0,0
56527,0,0,0,0,0,0
56528,2,20,19,137,0,0
56529,1,1,0,0,0,0
56530,1,1,0,0,0,0
56531,5,45,285,0,0,0
56532,0,0,0,0,0,0
56533,0,0,0,0,0,0
56534,6,74,0,0,0,0
56535,0,0,0,0,0,0
56536,5,6,103,0,0,0
56537,3,3,2,2,0,0
56538,2,2,1,98,0,0
56539,1,9,53,86,0,0
56540,0,0,0,0,0,0
56541,1,29,179,0,0,0
56542,0,0,0,0,0,0
56543,0,0,0,0,0,0
56544,3,12,67,84,43,0
56545,3,18,25,512,0,0
56546,0,0,0,0,0,0
56547,0,0,0,0,0,0
56548,4,5,79,204,0,0
56549,0,0,0,0,0,0
56550,3,16,16,0,0,0
56551,0,0,0,0,0,0
56552,0,0,0,0,0,0
56553,0,0,0,0,0,0
56554,4,38,311,288,123,0
56555,4,14,158,164,120,0
56556,0,0,0,0,0,0
56557,5,22,151,0,0,0
56558,0,0,0,0,0,0
56559,0,0,0,0,0,0
56560,0,0,0,0,0,0
56561,11,27,31,564,0,0
56562,0,0,0,0,0,0
56563,0,0,0,0,0,0
56564,2,2,287,266,0,0
56565,8,24,23,0,0,0
56566,1,9,8,0,0,0
56567,4,14,13,79,0,0
56568,4,28,33,18,0,0
56569,5,22,151,0,0,0
56570,0,0,0,0,0,0
56571,0,0,0,0,0,0
56572,1,1,0,0,0,0
56573,0,0,0,0,0,0
56574,0,0,0,0,0,0
56575,2,20,19,137,0,0
56576,6,21,0,0,0,0
56577,1,9,73,0,0,0
56578,0,0,0,0,0,0
56579,3,12,67,54,228,43
